Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDV04,OUT017,2639.3072133187115
NCN14,OUT035,3008.7396520011043
FDH08,OUT013,3688.279011637659
FDS20,OUT046,2911.0712505568754
FDV40,OUT049,1357.2054694075146
FDZ48,OUT010,-140.38081641832116
FDS24,OUT027,2910.4954089300413
FDK44,OUT049,2861.5291336355735
FDS48,OUT045,2343.025157074021
FDK26,OUT010,1104.7808860482023
FDD23,OUT045,2971.9768193283994
NCH54,OUT017,2636.296363787182
NCP14,OUT010,-248.75873716526223
FDM60,OUT010,-1182.7515105618909
FDV24,OUT017,2522.5173926324087
FDH08,OUT018,3345.3451064552282
FDS12,OUT027,3463.2209514351684
FDR39,OUT027,4318.266187086683
FDP12,OUT027,2124.941164949907
DRF60,OUT027,5187.3437857726185
FDC09,OUT035,1848.3088412471839
FDF50,OUT018,2887.3629552343245
FDG28,OUT035,4054.644916958476
NCE19,OUT017,983.1758168064703
NCM53,OUT010,-199.57541250924908
NCN18,OUT049,1850.170092028656
FDF32,OUT035,3316.7018072179576
FDF11,OUT013,3872.0117201419334
DRI59,OUT049,3662.2358108686085
NCG54,OUT035,2811.0667839730336
FDM44,OUT046,1636.9541043533984
FDT57,OUT018,3465.223524849149
FDV24,OUT046,2417.767417586695
FDI50,OUT019,1769.6779822953824
FDS09,OUT035,1033.7263102436168
NCC31,OUT027,3895.2970175667233
FDQ07,OUT019,1596.8749121587805
FDC22,OUT017,3171.266800666381
FDZ56,OUT046,2695.565582207293
FDZ40,OUT019,-1001.4129627259871
FDS46,OUT027,3393.252306643614
DRD24,OUT045,2162.212884214968
FDV45,OUT017,3106.2090956841166
FDL26,OUT045,2418.38889346154
FDA56,OUT018,1706.2200422318917
FDN27,OUT046,1918.6301710706607
FDM20,OUT049,3981.540845506988
FDO16,OUT017,1458.5061132029487
FDL03,OUT035,3302.1766643273772
FDE58,OUT046,1910.4939879624685
FDI02,OUT027,3288.005164317843
NCC55,OUT019,-1234.970962531592
FDR03,OUT018,3051.789087663483
FDB14,OUT017,1641.0966094567918
FDR45,OUT013,3851.0380632241126
NCN07,OUT017,2156.8619605594067
FDM51,OUT019,-182.1254721312581
FDT52,OUT027,5361.34631125299
FDL26,OUT046,2463.1842884097973
NCZ42,OUT046,3763.9947069380582
DRI47,OUT019,416.1436510774902
FDW40,OUT013,2317.582318811844
FDN34,OUT046,2741.215855710017
FDS01,OUT035,2988.2227219835877
NCG55,OUT045,1789.8945544249973
FDC11,OUT035,1548.8170241423843
FDX35,OUT018,3341.426115953738
NCB06,OUT046,2519.3004883316335
FDR09,OUT019,2188.813037162676
FDC53,OUT017,1675.5069024369095
FDY45,OUT013,4072.9818133059257
FDA22,OUT010,767.405496011261
FDE02,OUT035,1671.8870784737135
FDW21,OUT045,1625.6588007861733
FDV34,OUT046,1254.3316160349657
FDS59,OUT049,1894.0940441326889
NCW17,OUT017,2129.986707530014
NCK54,OUT046,1925.742609053139
FDG17,OUT019,2008.8532616356456
FDG35,OUT017,2912.0364129691206
FDD08,OUT010,-1267.5214048575626
NCO07,OUT017,3427.5729736931316
FDJ10,OUT010,362.6980371782813
FDW36,OUT017,1779.2240005807519
FDW21,OUT010,-266.6893036460232
FDY19,OUT017,2001.4903138400132
DRE03,OUT013,811.7170774169836
NCC55,OUT049,737.2149118856815
FDH52,OUT010,-817.7089413151504
FDO09,OUT017,4312.740125607692
FDU43,OUT045,3764.0986587783354
FDX09,OUT010,855.5753466153412
FDH40,OUT019,-521.0125802580823
FDW58,OUT017,1805.4398573935453
FDC47,OUT017,3678.6098049287834
NCR41,OUT035,1667.891888290483
DRG49,OUT035,3986.1579915731268
FDC52,OUT027,3936.910004146331
FDY13,OUT046,1223.3167600666532
FDY35,OUT013,820.263067088492
FDI35,OUT017,2997.773533069185
NCU18,OUT049,2324.0955069935903
FDY33,OUT018,2287.3952569713647
FDC15,OUT027,3932.222783112297
FDU01,OUT049,3115.053497194141
NCU42,OUT046,2680.6810021058504
NCV29,OUT018,2526.897696628212
NCY30,OUT017,2985.007190843935
FDQ46,OUT049,1894.8751837405707
FDG58,OUT027,3943.6476225591873
FDK33,OUT017,3485.277176639346
NCD07,OUT045,1791.5043666522506
NCX29,OUT027,3714.963919515904
NCT42,OUT013,2374.0715503277893
DRN59,OUT035,914.1742929762001
FDI44,OUT035,1427.47200526221
FDA45,OUT049,2923.247165601076
FDP31,OUT045,1035.5110497306855
FDY01,OUT046,1870.6788073911093
FDT09,OUT018,1901.61959557087
DRH03,OUT027,2977.036210239085
FDA36,OUT018,2696.433250829901
NCF31,OUT017,2519.4641843270133
FDG14,OUT049,2557.4328944082863
FDG28,OUT027,5385.588689713797
FDU14,OUT049,4061.495207660661
FDY47,OUT019,246.5616744592444
FDI56,OUT049,1549.4672332942446
DRD01,OUT013,989.6789580680638
FDM22,OUT046,961.0647901882141
FDH33,OUT013,738.4168045052851
DRZ24,OUT013,1927.9061053429896
NCQ38,OUT046,1676.0061134648556
FDO16,OUT027,2824.445741344585
FDU07,OUT027,3828.7708117537995
NCB07,OUT013,3081.9958192766153
FDU48,OUT045,2041.8316391533426
NCM43,OUT045,2534.5520285405896
FDR31,OUT010,426.30001117303595
DRK49,OUT018,416.78421736490236
NCI30,OUT010,1914.8573248676084
DRD60,OUT017,2966.6831620372654
NCG19,OUT046,3676.340818980146
FDH12,OUT035,1825.4123181535367
FDM32,OUT035,1652.1512066405141
FDM27,OUT035,2656.4680438287173
NCU53,OUT027,4067.841328408393
NCQ18,OUT046,1554.7383375692086
FDS10,OUT013,2888.935947992713
FDB33,OUT027,3962.3334162066662
FDI12,OUT013,1461.1709699050268
NCW42,OUT013,3507.4973217619186
NCC06,OUT018,1757.1139064221375
FDW02,OUT017,2171.885524502154
NCD43,OUT017,1766.3876433464104
FDM57,OUT018,1108.7714204639988
FDA58,OUT017,3851.985522104245
FDK56,OUT046,2938.4332260014407
FDP52,OUT045,3632.727217195683
FDW20,OUT018,1726.2323659495796
FDS52,OUT049,1724.8751261212856
NCT29,OUT018,1614.4692403095678
NCL54,OUT013,2832.5798535884587
FDC05,OUT045,3105.691045554475
FDF34,OUT035,3314.876585501615
FDP03,OUT027,3486.361771722997
FDD32,OUT010,-511.5132454830242
FDZ10,OUT045,1981.2900916824065
FDZ40,OUT035,1043.6115069571272
FDD51,OUT018,464.1574607436953
NCY30,OUT019,938.1066041829656
FDP58,OUT017,3541.3987776838317
FDV49,OUT017,4279.58295034074
FDY24,OUT019,-995.8182946005153
NCO55,OUT017,1788.217146834595
FDR13,OUT017,2019.0326937411096
FDS51,OUT017,1136.8036924161288
FDP26,OUT045,1617.5604885192665
NCB54,OUT027,3491.1835100517105
FDF32,OUT017,3244.437972276631
FDN31,OUT018,2720.3864666048576
DRM48,OUT017,692.838651135728
FDN20,OUT049,2801.31004749107
DRL01,OUT046,3710.7580476556377
FDV56,OUT049,1875.7350877694566
DRH13,OUT027,3174.008801467455
FDA03,OUT017,2478.8513995200046
FDF47,OUT027,4988.008461260606
FDX32,OUT046,2375.700541892616
FDX57,OUT049,1709.0865366795515
NCA30,OUT045,2918.5773051364454
FDO49,OUT013,909.4839711372863
FDL04,OUT019,-225.69240938882115
DRM48,OUT035,752.823733207985
FDR16,OUT013,3429.5888883515686
NCC19,OUT018,2746.413361060265
NCE42,OUT045,3644.3724736472745
FDY24,OUT017,1048.8940100823272
FDH19,OUT049,2890.9626220584573
FDJ46,OUT013,2805.1194302463546
FDN45,OUT010,1614.5430476611696
FDY08,OUT035,2391.06814937916
FDZ37,OUT035,1615.365147019498
NCT30,OUT045,688.4318167955226
DRY23,OUT018,445.0521470797155
NCZ30,OUT018,1655.2070257863083
FDC44,OUT018,1526.9240893018775
FDB45,OUT035,1838.028250275896
FDY04,OUT013,2672.162043995762
FDM27,OUT046,2554.4900378957864
FDZ43,OUT017,3960.8060201084477
FDT39,OUT019,557.8542238994355
NCC06,OUT019,108.7741780213189
FDL15,OUT027,3895.977834908738
FDL57,OUT017,4206.174477930343
FDU08,OUT046,1605.2344205767533
FDK40,OUT017,4304.523939782481
FDQ12,OUT010,1708.2621251448809
FDS48,OUT017,2529.695820255803
FDP09,OUT045,3290.82032505629
FDW21,OUT049,1763.6705518283811
FDY25,OUT035,3041.0468163552714
DRE13,OUT017,1476.508431808395
FDV43,OUT019,-1183.6694817798557
FDD22,OUT045,1718.4118222157103
FDM46,OUT019,-445.59254112170504
NCO30,OUT010,1011.7578886312831
FDM25,OUT046,2803.838075077068
NCN41,OUT049,2036.0299967645938
FDU24,OUT045,1481.0501268385833
FDZ50,OUT046,2955.1913286044137
FDP45,OUT013,4047.7357171213257
NCM54,OUT045,1928.0237773745957
FDW10,OUT019,901.0128880024822
FDP20,OUT017,2159.191679961062
FDK32,OUT046,2459.24155223214
FDN52,OUT049,1544.5393185280227
FDM58,OUT045,1763.73556488357
FDZ46,OUT027,3234.631457374586
NCA18,OUT018,1575.4378865383737
FDD35,OUT046,1976.606387942381
NCK31,OUT035,945.7432804309854
FDI40,OUT027,3097.5999318750346
FDT50,OUT019,-293.8149467489335
NCT06,OUT046,2604.995053801933
FDT31,OUT035,3131.6456032577858
FDT45,OUT049,990.0116427439618
FDT13,OUT045,2916.9903978223265
FDO50,OUT045,1418.276754360364
NCU18,OUT010,299.2391623819899
NCR54,OUT049,3162.896536245706
NCO18,OUT018,2529.4749865636527
FDU09,OUT045,903.5930632072054
FDT13,OUT018,2714.8758885692387
FDE09,OUT046,1813.6608540879126
NCK53,OUT019,-283.504064036248
FDG45,OUT049,3470.394187759957
DRH15,OUT035,881.2455845597406
FDO21,OUT019,1705.1043481275503
FDD14,OUT027,4345.427253823718
FDC09,OUT046,1703.9201559201892
FDH45,OUT027,2211.532535847002
FDV32,OUT046,1061.7159891837944
FDG12,OUT035,2134.744595570485
FDS32,OUT013,2319.435326518903
NCL55,OUT018,3676.9922252598103
DRE01,OUT035,3949.330645687495
DRE15,OUT049,1355.6935615209168
NCL42,OUT045,3813.789220791317
FDP31,OUT013,1107.9175469461238
FDN33,OUT018,1267.7481101496307
FDZ59,OUT046,2648.5279226482244
FDE45,OUT010,926.7174256361307
FDJ07,OUT013,1948.1482995603888
FDQ45,OUT018,2718.9428046098537
FDM33,OUT027,4919.044031041489
FDO15,OUT010,-626.5693297536619
FDM46,OUT013,1499.8530638694826
FDR03,OUT045,3258.548237414605
FDY49,OUT018,2421.634449785478
FDQ60,OUT045,1866.4567822757758
FDW10,OUT049,2899.6520986857477
FDO51,OUT049,902.1757214657962
FDJ40,OUT018,1522.1749899851131
FDS20,OUT018,2622.1369407270477
FDU45,OUT013,1880.0828203321148
FDV02,OUT035,2842.6081642605045
FDN09,OUT046,3840.5069942658533
NCM55,OUT027,4382.409694263897
FDN23,OUT018,2073.6174711806607
FDY31,OUT010,398.467085161956
FDW03,OUT010,-153.76979833390226
FDD14,OUT046,2882.318892248896
FDV23,OUT017,2112.6861437796497
DRI03,OUT045,2723.5984738305556
FDN13,OUT035,1725.9243428526715
FDF45,OUT027,2495.5114710562457
FDU46,OUT035,1614.2441303694188
FDB57,OUT049,3665.295583722164
FDV12,OUT049,1751.1910020026066
FDQ58,OUT013,2475.9121393724076
NCA18,OUT017,1936.4292452533618
FDH52,OUT049,1158.5252232013063
FDM24,OUT018,2161.0786495604234
NCP43,OUT027,4304.172025745704
NCO18,OUT019,883.085634690073
FDM32,OUT017,1603.2658091080912
NCL07,OUT017,736.3082106275695
FDK03,OUT013,4065.7295655005996
FDP59,OUT017,1789.672885042092
FDQ24,OUT049,4057.7824573594185
FDQ16,OUT018,1489.6210047305524
FDU44,OUT013,2628.2581381531027
FDH28,OUT010,-1230.857304512801
FDV28,OUT019,-1266.336892805884
FDM22,OUT045,874.6177056551041
FDR56,OUT046,3139.90256277005
FDV39,OUT049,3244.1717344215795
FDU37,OUT019,-551.7572891286383
FDQ11,OUT010,2138.3088538250818
FDX02,OUT045,3472.9864989549706
NCS42,OUT018,1190.0274410488694
FDY57,OUT027,3013.838151149557
FDB21,OUT049,3905.2615715055026
FDE28,OUT017,3771.1161987234955
FDQ55,OUT017,1980.057535814618
FDA48,OUT049,3611.1918235220237
FDZ19,OUT045,2693.775424941615
NCC43,OUT045,3887.1671892243744
NCV18,OUT046,1292.0114221230267
NCA42,OUT018,2252.145722649614
FDY45,OUT046,4071.6419055798565
NCC30,OUT045,2750.422267545626
FDM57,OUT013,1453.3081400424812
FDL09,OUT010,745.385697338086
FDB09,OUT027,3445.0577647097466
FDT44,OUT035,2046.313421668472
NCT06,OUT027,4047.6773674283218
FDX26,OUT049,3003.439990514225
FDK32,OUT013,2521.0110102699273
DRA12,OUT046,2286.4227305776567
FDO46,OUT010,1137.0014208803477
FDE52,OUT013,1500.0426103964253
NCH42,OUT045,3542.6881863777253
FDV08,OUT035,889.442505369502
FDB47,OUT018,3055.160350879474
FDC28,OUT010,-108.70905000082291
FDD22,OUT046,1817.6895899700598
FDS07,OUT027,3307.8246482345085
DRI13,OUT045,3361.8595290704748
FDG32,OUT018,3223.210316755768
FDU14,OUT017,4068.36683814845
FDD28,OUT019,-892.5414409325339
NCP41,OUT017,1842.3101057048164
FDS08,OUT049,2874.183068403553
FDX47,OUT045,2482.184055953186
FDC53,OUT019,-265.42320999190326
FDQ19,OUT035,4012.4585536617165
FDL14,OUT045,2441.9024800379025
FDM33,OUT019,1602.8544648457844
FDA51,OUT045,1773.4579427936537
FDZ27,OUT018,561.524308861076
FDT04,OUT046,705.245769397455
DRC13,OUT049,2142.7859916350026
FDR16,OUT027,4886.797155877837
FDQ03,OUT027,5230.140461235933
FDE38,OUT035,2814.338723100353
DRH23,OUT027,2355.9461451496113
FDT11,OUT019,1126.0538963046306
FDD09,OUT035,3014.138552419496
FDR40,OUT045,1322.19747446469
FDX07,OUT017,3092.557091861348
FDR07,OUT035,1703.091029064484
FDA51,OUT017,1960.237384974209
FDT59,OUT019,1763.2563936712525
FDF20,OUT017,3197.098030748289
FDR13,OUT045,1819.7296065460387
FDY26,OUT049,3474.154073479254
FDW04,OUT017,2237.9057865528134
FDK52,OUT017,3696.4702958427392
FDN60,OUT049,2591.6836107688173
FDM09,OUT019,841.4347622293876
FDP46,OUT049,1536.7650350270983
FDB50,OUT019,-646.566015526378
NCQ29,OUT049,4145.573185053756
FDP16,OUT027,5330.288875485658
FDX33,OUT018,2321.1784984219476
FDP07,OUT010,1144.2947775642238
FDN22,OUT046,4004.98294860531
FDF39,OUT049,4282.416783384573
FDS21,OUT017,1151.3318272324725
NCM42,OUT013,1733.685591231759
FDK50,OUT019,728.3140159351842
DRF13,OUT027,3791.0670317645713
FDH35,OUT018,2339.888939515241
FDP60,OUT018,1360.6941959602634
DRJ49,OUT027,3541.889896374484
NCT42,OUT019,451.2236112509711
FDE38,OUT049,2766.2840619763774
FDI04,OUT049,3279.6724011413203
NCH54,OUT045,2409.0279869474166
FDT56,OUT049,1096.403694401029
DRD15,OUT018,3375.1612818265194
FDV58,OUT013,3096.6719165533955
FDP21,OUT049,3110.155450464281
FDH05,OUT013,3744.0418497951223
FDR10,OUT027,4032.643416461006
NCP06,OUT045,2290.6810873788086
FDF33,OUT049,1827.7909963228728
DRK37,OUT013,3011.993727582291
DRH49,OUT045,1296.9784441431157
FDT58,OUT013,2687.283801267523
FDD41,OUT018,1443.7512764936032
FDP40,OUT018,1543.4407143328704
FDM51,OUT027,3145.4708271540185
FDO45,OUT010,-464.72471383398636
FDW33,OUT010,-216.0702782301729
FDY24,OUT045,862.1795170307237
FDB10,OUT010,1849.1172662618678
FDM40,OUT035,2391.720907284655
NCI06,OUT017,2944.1767308710223
FDW12,OUT019,447.19518631202027
FDX48,OUT027,3959.428940949651
NCW05,OUT027,3126.001946648999
FDX27,OUT017,1678.2120871604577
DRM37,OUT045,3050.9867157827703
FDA38,OUT045,3750.14951692875
FDR36,OUT046,707.027410202181
FDZ45,OUT046,3150.850499650113
FDG05,OUT017,2676.7546152126356
FDK28,OUT013,4108.747456299874
FDV47,OUT045,1332.2439551878579
FDN21,OUT045,2490.2192577622122
FDP20,OUT027,3495.587602049657
FDI35,OUT045,2826.450973167029
DRY23,OUT013,774.0675920911556
FDA56,OUT017,2081.2307041607014
FDB09,OUT013,2000.2871774121827
NCO26,OUT027,3300.703709283419
FDQ49,OUT018,2265.121527869086
FDI52,OUT027,3407.6241136077274
FDZ44,OUT027,3335.6435607017424
FDZ09,OUT018,2328.216997005963
FDY03,OUT049,1948.6421938030926
NCG42,OUT017,2166.217808645581
DRI13,OUT027,4897.539741558598
FDQ32,OUT013,2086.5276002199475
FDW16,OUT035,1658.525608583377
FDU27,OUT046,813.5660052131095
FDR28,OUT010,729.0844915689465
FDQ49,OUT010,655.722125798183
FDS37,OUT046,1870.1069093231504
FDW26,OUT018,3237.0765596312713
FDX12,OUT018,3599.8893641935856
NCP06,OUT013,2409.698192152834
FDW45,OUT010,409.59774645326
NCN30,OUT049,1607.3781868972721
FDN24,OUT049,968.4528679357086
NCL41,OUT027,1993.3059035524357
FDR02,OUT019,-129.3118341471644
FDD09,OUT010,984.3613144093476
FDS33,OUT010,-515.1965093781365
FDU22,OUT045,1849.7704708404717
FDI53,OUT013,2647.651983246388
DRH01,OUT049,2863.9274408527385
FDX32,OUT013,2351.9100540954655
NCP30,OUT018,383.08743987606886
FDB60,OUT045,3039.645100353399
FDB14,OUT049,1648.2917617201833
NCP02,OUT035,1075.105129304713
FDJ10,OUT017,2365.040056777467
FDG34,OUT046,1828.587960458761
NCB18,OUT017,1499.068219494753
FDM16,OUT049,1362.1930507852312
FDW25,OUT018,1093.930604172788
FDB35,OUT010,-405.7573571190122
DRN11,OUT013,2281.1586574173275
FDF41,OUT019,1985.9642892260922
FDH16,OUT045,1362.3950243693116
NCQ50,OUT018,3081.0804042903987
DRH23,OUT018,630.2630283528993
DRJ37,OUT013,2439.0603343192397
DRJ24,OUT027,4349.450747340721
FDY16,OUT035,3107.3119327413983
FDQ27,OUT045,1677.4215150029877
FDZ33,OUT045,2297.3296641200322
FDF29,OUT045,2082.7125416842364
FDA08,OUT049,2744.273022089643
FDG31,OUT046,1081.1323822187362
FDE34,OUT019,963.9793273464416
NCR30,OUT027,2627.121032060244
FDV33,OUT035,4271.252334244855
DRZ24,OUT018,1637.1778501008284
NCL54,OUT035,2898.0943453931727
FDR12,OUT049,2888.1021479170045
NCC54,OUT046,3780.0520165324683
DRN59,OUT013,791.4707749772163
FDX50,OUT019,-136.92315402218162
FDV31,OUT027,4281.1588680122695
NCA29,OUT027,4177.186197441957
FDW60,OUT049,2962.039141271314
FDX08,OUT017,3002.780439020542
DRD49,OUT013,3730.376343806483
FDD33,OUT046,3662.7158089378154
FDW35,OUT013,755.3095857414274
FDJ36,OUT017,1787.526107987695
FDV51,OUT035,2796.5203155325703
FDW36,OUT046,1713.4181699386063
FDH35,OUT046,2636.5964133031903
NCS30,OUT027,3517.018351990259
FDN49,OUT017,782.0208003141305
FDL08,OUT018,3626.564370510221
FDI09,OUT013,3865.435505630511
FDP19,OUT018,1787.4913975952422
FDU21,OUT010,-1316.2431465822638
NCP41,OUT045,1641.440932662189
FDY10,OUT013,1842.0650947256752
FDP12,OUT018,394.87038631311
NCN26,OUT049,1957.953344439527
FDK44,OUT013,2795.8762770468406
FDC28,OUT049,1870.6085371951408
FDJ41,OUT027,5607.169658285231
NCT29,OUT035,2092.9486340372046
NCH42,OUT019,1685.9208881317825
FDU60,OUT018,2430.5972138833486
FDS02,OUT045,3033.727809031463
FDC51,OUT046,2032.5515796659129
FDU03,OUT013,2971.850969710387
FDX39,OUT045,3327.221808341888
NCY05,OUT010,-1315.0747189689182
NCL06,OUT027,5521.043354416624
FDD32,OUT035,1497.417234605912
NCN41,OUT045,1868.4437267207304
NCX53,OUT049,2347.138993551795
FDU57,OUT019,512.9536296416063
FDQ23,OUT046,1682.6454654778245
FDQ52,OUT045,3850.382318826891
FDC14,OUT045,661.4048125485718
FDY09,OUT035,2962.492245941177
FDQ28,OUT045,2466.753062887758
FDV25,OUT046,3506.394938905086
FDJ07,OUT035,2027.6605447399907
DRB25,OUT049,1782.2801873371063
FDK52,OUT019,1676.450700682273
FDY52,OUT027,2511.5196656196827
FDB28,OUT046,3127.1349196679926
FDT36,OUT035,768.243711361068
FDV25,OUT017,3626.7144987160564
NCN07,OUT027,3510.4438910474073
FDC57,OUT017,3206.1092215895574
FDQ03,OUT018,3510.9361644925193
FDU23,OUT017,2777.1463384533586
NCX41,OUT035,3498.3206656547864
NCD06,OUT035,890.2245238377723
FDW08,OUT045,1645.6272298762474
NCU29,OUT017,2392.163122393536
NCE06,OUT013,2552.1907687809785
FDV52,OUT010,-1.1212975578870328
FDB02,OUT017,2961.784662646158
NCR18,OUT045,642.5840652741782
FDK16,OUT049,1616.989850693909
NCQ29,OUT010,2125.474530540619
FDZ01,OUT019,-178.16194762349494
FDW27,OUT035,2672.3733161831487
FDD17,OUT018,3489.7485240791
FDW39,OUT013,2909.51917088251
DRH59,OUT045,1110.5652117644372
FDS52,OUT013,1677.8569318550367
FDU40,OUT027,4546.719806127525
NCF54,OUT013,2759.848399874162
FDH46,OUT045,1633.9410275116838
NCP14,OUT049,1727.1023356140133
FDH50,OUT049,3065.0505260714904
DRF15,OUT010,527.6366229401312
FDV27,OUT027,2907.4618867464915
NCJ06,OUT049,1998.2940760960537
FDN02,OUT018,2974.279350676944
FDQ51,OUT049,939.9406546791824
FDQ07,OUT017,3660.3605105462048
FDS45,OUT049,1834.547433568591
NCJ06,OUT045,1847.8236825234844
FDD36,OUT035,2033.8367650874166
FDY25,OUT045,2851.899903669987
FDU52,OUT046,2474.0491164970517
DRK47,OUT017,3674.8239810296836
NCL30,OUT017,2138.1760185191556
FDN22,OUT035,4160.263985481262
