Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDA09,OUT013,2877.990100455805
FDT04,OUT013,743.8136889644154
FDL58,OUT019,2224.4305199227947
FDE52,OUT045,1472.297911994056
FDW12,OUT035,2500.3276177548005
FDL51,OUT017,3499.17163175145
NCY42,OUT027,3669.354199459301
FDR07,OUT017,1704.3865411049353
FDN40,OUT045,2341.9257898901233
FDB35,OUT027,2975.9387231789174
FDA22,OUT017,2708.4019276470285
NCL06,OUT046,4020.0931885843816
FDI35,OUT013,2889.3869050858075
NCW42,OUT045,3358.986753706945
NCX06,OUT049,2926.3408466167148
FDC37,OUT027,3208.3154817412405
FDZ14,OUT018,1759.3628553683427
DRG49,OUT049,3880.4720445096295
NCG06,OUT045,3875.8374405200043
DRC36,OUT045,2697.4303484146426
FDV21,OUT019,89.20329367236639
FDB53,OUT046,2335.2836003628113
DRP47,OUT019,1969.360046619953
FDA14,OUT013,2346.312311893472
DRC24,OUT035,2559.4368407748684
FDW21,OUT018,1431.1415252561856
NCH29,OUT046,1574.1901419858766
FDU58,OUT013,3038.849954510205
FDY27,OUT017,2888.586673528193
FDV56,OUT035,1978.6353753250976
FDT59,OUT046,3588.219044516926
FDB23,OUT046,3557.5198981563976
FDR49,OUT045,760.3217983798759
FDB03,OUT010,1879.1002918477898
FDN39,OUT045,2601.0081164778553
FDX02,OUT027,4893.539499114105
FDQ16,OUT027,3196.576480281021
FDU35,OUT018,1349.332572646092
NCT29,OUT013,1985.4074128544578
FDZ27,OUT046,871.1855531616719
FDN57,OUT017,2352.0259350435476
FDA03,OUT018,2095.943456367068
FDZ36,OUT045,2892.9101455455666
NCU05,OUT013,1378.534402337674
FDT39,OUT018,2199.463258352248
FDK60,OUT017,1722.7099429732377
FDZ25,OUT017,2809.5987327632406
FDG12,OUT046,1996.2641667968091
DRB01,OUT019,1083.3357803119595
NCC43,OUT027,5257.561572088322
FDX13,OUT019,1979.8573545982815
FDM22,OUT049,1099.9470861104892
FDJ03,OUT027,2354.4228412884313
FDU14,OUT018,3604.6800005478603
FDB33,OUT010,672.5769401362733
FDP27,OUT046,2975.193406761577
FDO38,OUT010,-582.7923496414331
FDE28,OUT027,5039.563589210015
FDO27,OUT035,1728.2847298513605
DRL23,OUT027,3168.950989414749
FDS28,OUT046,1027.06834870851
FDX24,OUT013,1576.821883985008
FDZ02,OUT035,1784.0734724042368
FDL46,OUT045,1839.2554744810404
FDS60,OUT027,4250.409336238305
NCO06,OUT017,717.646590564177
FDO16,OUT035,1575.604240547303
FDC60,OUT049,1593.7200437221395
FDA48,OUT018,3143.385870077206
FDZ36,OUT027,4385.028482398677
FDK27,OUT045,1908.4289842610222
FDW23,OUT018,471.6325537035464
FDM14,OUT018,1541.1823508090122
FDM14,OUT013,1815.352814779688
FDW60,OUT018,2582.116252247469
FDE21,OUT013,1937.836744936774
NCM42,OUT035,1909.629563140408
FDY59,OUT010,-325.2766424478052
DRI49,OUT049,1411.6164616201545
FDT28,OUT019,537.2071923218484
FDQ22,OUT018,492.45161044732623
FDR60,OUT049,1379.3844046079034
FDC50,OUT019,-340.2531082544423
FDV24,OUT013,2420.169634351456
DRF48,OUT010,1114.893648494426
FDQ47,OUT046,720.7024107545582
DRN36,OUT049,1683.4037250766814
NCY06,OUT035,2186.5456966803404
FDE52,OUT035,1667.7100348612553
NCB54,OUT045,1960.2734232898472
NCF31,OUT035,2544.2467193331754
FDJ08,OUT027,4390.76265434792
NCC07,OUT017,1827.1444492907694
NCD19,OUT027,2337.0849311304037
FDL46,OUT049,2028.7564046335756
FDM20,OUT045,3747.4870288986035
NCI06,OUT010,943.0398761002463
DRM11,OUT035,4122.364533017647
NCH07,OUT018,2216.561537605648
FDS23,OUT013,2100.7278006301885
FDO49,OUT018,669.6110700121176
FDS35,OUT049,1217.221714061269
DRK39,OUT045,1285.9726813735947
DRI39,OUT049,1099.978006582694
FDV04,OUT017,2624.863110966566
NCN14,OUT035,2975.483390659307
FDH08,OUT013,3643.516715415976
FDS20,OUT046,2869.665523148345
FDV40,OUT049,1379.978454213616
FDZ48,OUT010,-86.8922614234391
FDS24,OUT027,2932.014853212059
FDK44,OUT049,2828.4979432217174
FDS48,OUT045,2339.162803170233
FDK26,OUT010,1102.71344936989
FDD23,OUT045,2937.071559052721
NCH54,OUT017,2634.2183373391254
NCP14,OUT010,-188.76888283441144
FDM60,OUT010,-1102.8992058263423
FDV24,OUT017,2476.4049421632085
FDH08,OUT018,3307.193971473378
FDS12,OUT027,3456.900864195075
FDR39,OUT027,4257.419862283465
FDP12,OUT027,2172.1116928418514
DRF60,OUT027,5054.8400351898
FDC09,OUT035,1883.5086627079047
FDF50,OUT018,2792.6310969882397
FDG28,OUT035,3949.81155231378
NCE19,OUT017,1057.155358904009
NCM53,OUT010,-135.38119785417803
NCN18,OUT049,1869.1723657928887
FDF32,OUT035,3238.1001142024816
FDF11,OUT013,3794.3675501120706
DRI59,OUT049,3568.414316636819
NCG54,OUT035,2780.9423983464103
FDM44,OUT046,1678.203434473682
FDT57,OUT018,3413.2142606190373
FDV24,OUT046,2369.6357117290486
FDI50,OUT019,1710.7204506835267
FDS09,OUT035,1104.352749760312
NCC31,OUT027,3861.4868349885737
FDQ07,OUT019,1570.35606007791
FDC22,OUT017,3127.2816064612593
FDZ56,OUT046,2686.5134977821212
FDZ40,OUT019,-886.7626110244141
FDS46,OUT027,3392.0789039432
DRD24,OUT045,2178.0225931934388
FDV45,OUT017,3076.1107171873227
FDL26,OUT045,2402.330000139261
FDA56,OUT018,1738.9110946749904
FDN27,OUT046,1901.2545117692057
FDM20,OUT049,3893.609271459047
FDO16,OUT017,1507.2173898711978
FDL03,OUT035,3249.5457282308566
FDE58,OUT046,1865.621930293586
FDI02,OUT027,3275.7956275253146
NCC55,OUT019,-1192.3770005445679
FDR03,OUT018,2987.901152054704
FDB14,OUT017,1662.1679460339808
FDR45,OUT013,3772.5792602048527
NCN07,OUT017,2178.6437601828316
FDM51,OUT019,-145.53768410605483
FDT52,OUT027,5264.676501721282
FDL26,OUT046,2437.1437828470125
NCZ42,OUT046,3677.8689670361714
DRI47,OUT019,456.85218419769467
FDW40,OUT013,2322.447274960207
FDN34,OUT046,2710.53607794842
FDS01,OUT035,2961.6490133131797
NCG55,OUT045,1786.9058715791366
FDC11,OUT035,1578.8896400684462
FDX35,OUT018,3287.5528220412066
NCB06,OUT046,2504.743622035888
FDR09,OUT019,2147.0068762252185
FDC53,OUT017,1723.170131439301
FDY45,OUT013,3990.4304464530264
FDA22,OUT010,754.8653210773706
FDE02,OUT035,1702.443749619094
FDW21,OUT045,1637.8254474510604
FDV34,OUT046,1307.5016795396928
FDS59,OUT049,1937.4107538080566
NCW17,OUT017,2147.7122949500335
NCK54,OUT046,1804.4971605622118
FDG17,OUT019,1966.8955471256697
FDG35,OUT017,2883.718190013424
FDD08,OUT010,-1134.5765725347392
NCO07,OUT017,3381.1193548026718
FDJ10,OUT010,409.074381679318
FDW36,OUT017,1811.7912010783207
FDW21,OUT010,-104.46172867600808
FDY19,OUT017,2023.8981623947711
DRE03,OUT013,889.3223243086408
NCC55,OUT049,786.1303113732876
FDH52,OUT010,-728.1369806091927
FDO09,OUT017,4203.267619634894
FDU43,OUT045,3686.9487312052215
FDX09,OUT010,883.5188100450079
FDH40,OUT019,-431.8870969130984
FDW58,OUT017,1823.7420261733268
FDC47,OUT017,3624.1058505220467
NCR41,OUT035,1674.3492540532363
DRG49,OUT035,3913.4476038662797
FDC52,OUT027,3894.6038049572066
FDY13,OUT046,1276.9689188702819
FDY35,OUT013,915.8285060569309
FDI35,OUT017,2960.636834925971
NCU18,OUT049,2342.6309631222516
FDY33,OUT018,2273.2012978670014
FDC15,OUT027,3895.31238989349
FDU01,OUT049,3082.50972815646
NCU42,OUT046,2650.156888648164
NCV29,OUT018,2512.7320213118346
NCY30,OUT017,2959.9824709975333
FDQ46,OUT049,1913.0945804426642
FDG58,OUT027,3895.060673733048
FDK33,OUT017,3446.548753172123
NCD07,OUT045,1756.6520651494654
NCX29,OUT027,3699.2616499273886
NCT42,OUT013,2382.2837082161277
DRN59,OUT035,948.0167681826271
FDI44,OUT035,1465.3501433905162
FDA45,OUT049,2867.566369360889
FDP31,OUT045,1088.4448376179623
FDY01,OUT046,1874.2015536922434
FDT09,OUT018,1921.912497617522
DRH03,OUT027,2974.050207012801
FDA36,OUT018,2682.4973303911756
NCF31,OUT017,2514.30899675503
FDG14,OUT049,2548.190458518064
FDG28,OUT027,5255.859874286135
FDU14,OUT049,3974.302850045397
FDY47,OUT019,277.6410696736933
FDI56,OUT049,1604.5953567263805
DRD01,OUT013,1058.2901272256624
FDM22,OUT046,1015.6800257938507
FDH33,OUT013,806.1190529789503
DRZ24,OUT013,1906.8063733416122
NCQ38,OUT046,1707.036851734676
FDO16,OUT027,2848.9516869690965
FDU07,OUT027,3804.067224551221
NCB07,OUT013,3053.215632751302
FDU48,OUT045,2070.6775038584856
NCM43,OUT045,2539.1369107319324
FDR31,OUT010,477.4442687769962
DRK49,OUT018,485.8640965023919
NCI30,OUT010,1891.285196125546
DRD60,OUT017,2935.4735144551114
NCG19,OUT046,3591.5948980924004
FDH12,OUT035,1864.0621203508329
FDM32,OUT035,1664.4357517254273
FDM27,OUT035,2628.2187787986018
NCU53,OUT027,4016.9563628576116
NCQ18,OUT046,1583.4188645225076
FDS10,OUT013,2857.0583962721125
FDB33,OUT027,3943.7120596345317
FDI12,OUT013,1500.6283829248794
NCW42,OUT013,3454.6539365411895
NCC06,OUT018,1793.7615499003148
FDW02,OUT017,2170.5027484854854
NCD43,OUT017,1793.7506507598998
FDM57,OUT018,1168.9960201417923
FDA58,OUT017,3746.9092975914846
FDK56,OUT046,2868.859468407236
FDP52,OUT045,3566.3611914910985
FDW20,OUT018,1741.1552858084333
FDS52,OUT049,1776.7492541255115
NCT29,OUT018,1649.0057833972278
NCL54,OUT013,2751.1907865371504
FDC05,OUT045,3073.9849426773426
FDF34,OUT035,3278.4095301596935
FDP03,OUT027,3472.9430691699085
FDD32,OUT010,-434.4505768399729
FDZ10,OUT045,1993.9399995433137
FDZ40,OUT035,1122.3963525441548
FDD51,OUT018,516.6908408515731
NCY30,OUT019,946.5225128342406
FDP58,OUT017,3467.8473464158474
FDV49,OUT017,4193.470258837232
FDY24,OUT019,-941.3729488748786
NCO55,OUT017,1823.9188677395127
FDR13,OUT017,2050.3628466866153
FDS51,OUT017,1189.7139975779824
FDP26,OUT045,1615.8048418602516
NCB54,OUT027,3480.8772734528607
FDF32,OUT017,3166.545879539178
FDN31,OUT018,2700.786913771585
DRM48,OUT017,765.5148622375239
FDN20,OUT049,2775.5039837737645
DRL01,OUT046,3623.2447469826934
FDV56,OUT049,1913.0969256332846
DRH13,OUT027,3174.456517837276
FDA03,OUT017,2462.1273793855808
FDF47,OUT027,4894.181646105176
FDX32,OUT046,2355.1917781837587
FDX57,OUT049,1735.6968900637294
NCA30,OUT045,2873.1188278889927
FDO49,OUT013,974.9194416484193
FDL04,OUT019,-167.8003631315927
DRM48,OUT035,825.1720133677021
FDR16,OUT013,3368.3395710159375
NCC19,OUT018,2710.4954688865064
NCE42,OUT045,3570.909648247374
FDY24,OUT017,1090.8768399209457
FDH19,OUT049,2878.5713045227567
FDJ46,OUT013,2759.4005106592585
FDN45,OUT010,1587.3242280400873
FDY08,OUT035,2398.77220526571
FDZ37,OUT035,1626.7557550636993
NCT30,OUT045,777.8860070461774
DRY23,OUT018,526.9236785631031
NCZ30,OUT018,1682.2336779154043
FDC44,OUT018,1542.390152175086
FDB45,OUT035,1873.2528661931499
FDY04,OUT013,2669.558839057899
FDM27,OUT046,2525.9203542419837
FDZ43,OUT017,3877.3536169435333
FDT39,OUT019,601.4654602955204
NCC06,OUT019,170.06455910456418
FDL15,OUT027,3876.916642173248
FDL57,OUT017,4122.935497378636
FDU08,OUT046,1628.346639748796
FDK40,OUT017,4159.584103077232
FDQ12,OUT010,1698.3633906983587
FDS48,OUT017,2506.1876625124255
FDP09,OUT045,3260.8590240410736
FDW21,OUT049,1775.0605104626839
FDY25,OUT035,2982.066847586628
DRE13,OUT017,1524.2590931005882
FDV43,OUT019,-1076.429278536128
FDD22,OUT045,1750.7464849776097
FDM46,OUT019,-369.85680089488926
NCO30,OUT010,1013.5279826405359
FDM25,OUT046,2774.9962467294727
NCN41,OUT049,2068.8199825185975
FDU24,OUT045,1486.8750615272213
FDZ50,OUT046,2918.300990287893
FDP45,OUT013,3979.40426545312
NCM54,OUT045,1947.010855622441
FDW10,OUT019,870.9125108073165
FDP20,OUT017,2162.722826913636
FDK32,OUT046,2436.6086211042903
FDN52,OUT049,1590.4450480915198
FDM58,OUT045,1787.2652020902701
FDZ46,OUT027,3225.571328230761
NCA18,OUT018,1609.597354014168
FDD35,OUT046,1959.5496418915568
NCK31,OUT035,1027.9855964873916
FDI40,OUT027,3105.6181174778967
FDT50,OUT019,-242.28712763251622
NCT06,OUT046,2573.189495688004
FDT31,OUT035,3112.5250759868627
FDT45,OUT049,1049.29441979568
FDT13,OUT045,2881.657564702259
FDO50,OUT045,1430.1268058976093
NCU18,OUT010,353.2505230900425
NCR54,OUT049,3114.9633747009048
NCO18,OUT018,2528.524666503958
FDU09,OUT045,979.3510785136905
FDT13,OUT018,2683.8694701026916
FDE09,OUT046,1833.3059261031522
NCK53,OUT019,-228.19243227971617
FDG45,OUT049,3413.440953068449
DRH15,OUT035,931.4975713600544
FDO21,OUT019,1680.8301184576665
FDD14,OUT027,4297.979926227337
FDC09,OUT046,1736.236716692564
FDH45,OUT027,2263.6803143405796
FDV32,OUT046,1119.3853350415493
FDG12,OUT035,2099.1132272101154
FDS32,OUT013,2328.7847678870776
NCL55,OUT018,3573.050996881736
DRE01,OUT035,3864.2169874837145
DRE15,OUT049,1387.3871486913945
NCL42,OUT045,3736.224320534575
FDP31,OUT013,1161.988400885896
FDN33,OUT018,1304.9018318460605
FDZ59,OUT046,2637.5832059627087
FDE45,OUT010,931.7170442615126
FDJ07,OUT013,1961.6670586195594
FDQ45,OUT018,2670.282769785313
FDM33,OUT027,4824.039690171043
FDO15,OUT010,-519.8793843700555
FDM46,OUT013,1552.2680968235743
FDR03,OUT045,3190.146912832837
FDY49,OUT018,2422.854669517217
FDQ60,OUT045,1893.1457125231045
FDW10,OUT049,2873.029496728041
FDO51,OUT049,966.9287911132582
FDJ40,OUT018,1551.997348598435
FDS20,OUT018,2597.080712696285
FDU45,OUT013,1923.3271779213526
FDV02,OUT035,2814.697887045015
FDN09,OUT046,3749.953720491576
NCM55,OUT027,4327.740943355289
FDN23,OUT018,2074.741018481074
FDY31,OUT010,450.20851010455556
FDW03,OUT010,-72.42038015893968
FDD14,OUT046,2856.4465218491882
FDV23,OUT017,2110.067474773323
DRI03,OUT045,2682.7673466244796
FDN13,OUT035,1758.8482051068338
FDF45,OUT027,2527.520464847727
FDU46,OUT035,1659.9024346962144
FDB57,OUT049,3617.767588473223
FDV12,OUT049,1780.8452666320336
FDQ58,OUT013,2424.8736722459876
NCA18,OUT017,1958.0200842507124
FDH52,OUT049,1217.035906008266
FDM24,OUT018,2151.712317847277
NCP43,OUT027,4256.692458316629
NCO18,OUT019,906.7840279517679
FDM32,OUT017,1615.195162805007
NCL07,OUT017,801.8355201841149
FDK03,OUT013,3992.601404867823
FDP59,OUT017,1831.4802249927122
FDQ24,OUT049,3974.6046895291024
FDQ16,OUT018,1532.9992584428564
FDU44,OUT013,2626.331934012565
FDH28,OUT010,-1126.9730431551773
FDV28,OUT019,-1200.608105887218
FDM22,OUT045,947.9048317784288
FDR56,OUT046,3097.642099012691
FDV39,OUT049,3183.5460407535543
FDU37,OUT019,-506.2554593686907
FDQ11,OUT010,2181.3183523407774
FDX02,OUT045,3412.8624213442704
NCS42,OUT018,1242.9976161790164
FDY57,OUT027,3014.870063125646
FDB21,OUT049,3819.707638948526
FDE28,OUT017,3682.56678837678
FDQ55,OUT017,1994.739993777583
FDA48,OUT049,3546.5897334169154
FDZ19,OUT045,2679.1758959254685
NCC43,OUT045,3797.5337907779626
NCV18,OUT046,1335.3616333727475
NCA42,OUT018,2216.5400007928993
FDY45,OUT046,3949.49017434021
NCC30,OUT045,2735.645586799644
FDM57,OUT013,1506.8977422823816
FDL09,OUT010,774.8499612435259
FDB09,OUT027,3448.7555113464323
FDT44,OUT035,2054.2912025825226
NCT06,OUT027,3995.3612520581905
FDX26,OUT049,2976.6025205813735
FDK32,OUT013,2507.8532072315893
DRA12,OUT046,2240.5557340082614
FDO46,OUT010,1114.5086027150555
FDE52,OUT013,1519.1171949899233
NCH42,OUT045,3497.0430517374725
FDV08,OUT035,911.3748663967799
FDB47,OUT018,3019.2740409785865
FDC28,OUT010,-107.0590235902796
FDD22,OUT046,1837.3886828013365
FDS07,OUT027,3271.514234294662
DRI13,OUT045,3300.952592147801
FDG32,OUT018,3175.4312664499944
FDU14,OUT017,3974.3573738138266
FDD28,OUT019,-863.5343473333971
NCP41,OUT017,1880.0758094104458
FDS08,OUT049,2867.480820478285
FDX47,OUT045,2491.096193652868
FDC53,OUT019,-183.08310710176545
FDQ19,OUT035,3925.869967129034
FDL14,OUT045,2453.0417453724694
FDM33,OUT019,1545.5297519855555
FDA51,OUT045,1789.4543607980443
FDZ27,OUT018,617.8500868763138
FDT04,OUT046,745.1133388159924
DRC13,OUT049,2123.649241225688
FDR16,OUT027,4791.908717572183
FDQ03,OUT027,5116.804555195458
FDE38,OUT035,2799.880184558738
DRH23,OUT027,2382.2669890797865
FDT11,OUT019,1140.3272218007712
FDD09,OUT035,2973.9611835742285
FDR40,OUT045,1369.19120776597
FDX07,OUT017,3008.1367991184816
FDR07,OUT035,1749.151031705263
FDA51,OUT017,1966.6123766137205
FDT59,OUT019,1724.434958082363
FDF20,OUT017,3170.503965029036
FDR13,OUT045,1861.1844300352125
FDY26,OUT049,3434.025570751616
FDW04,OUT017,2214.599647174941
FDK52,OUT017,3614.2038185304737
FDN60,OUT049,2589.737889457898
FDM09,OUT019,864.2300017043142
FDP46,OUT049,1549.084561161283
FDB50,OUT019,-573.1607888004146
NCQ29,OUT049,4059.9903549694786
FDP16,OUT027,5234.028163519498
FDX33,OUT018,2308.218574259349
FDP07,OUT010,1234.3032445054018
FDN22,OUT046,3885.831243409356
FDF39,OUT049,4192.606425094747
FDS21,OUT017,1225.8229377337725
NCM42,OUT013,1771.3912354418537
FDK50,OUT019,718.2668158042654
DRF13,OUT027,3745.24476661463
FDH35,OUT018,2322.9214344302077
FDP60,OUT018,1344.2432133873015
DRJ49,OUT027,3490.51959942509
NCT42,OUT019,481.827656732444
FDE38,OUT049,2758.0228647791737
FDI04,OUT049,3254.5169827794252
NCH54,OUT045,2418.423030335231
FDT56,OUT049,1174.1207439467184
DRD15,OUT018,3325.424200341125
FDV58,OUT013,3056.0141673907265
FDP21,OUT049,3095.277734262837
FDH05,OUT013,3685.5920097426088
FDR10,OUT027,4000.4217869315967
NCP06,OUT045,2297.7530503074254
FDF33,OUT049,1848.1286810770189
DRK37,OUT013,2970.4808309154437
DRH49,OUT045,1335.8893244760407
FDT58,OUT013,2678.2489857618516
FDD41,OUT018,1474.5376143259089
FDP40,OUT018,1584.4571795935963
FDM51,OUT027,3140.7604525666643
FDO45,OUT010,-383.5200273963285
FDW33,OUT010,-154.28692155938393
FDY24,OUT045,924.1579232930437
FDB10,OUT010,1784.705518366438
FDM40,OUT035,2373.144597206198
NCI06,OUT017,2926.585851253408
FDW12,OUT019,470.42164777404946
FDX48,OUT027,3939.036479682033
NCW05,OUT027,3127.617466533122
FDX27,OUT017,1696.2833136456227
DRM37,OUT045,3007.075447144702
FDA38,OUT045,3697.2088074053922
FDR36,OUT046,779.859572424135
FDZ45,OUT046,3104.1287347296234
FDG05,OUT017,2630.6187178057635
FDK28,OUT013,4032.139262676018
FDV47,OUT045,1370.888264396383
FDN21,OUT045,2472.4399256936827
FDP20,OUT027,3476.4692913653666
FDI35,OUT045,2798.165997500749
DRY23,OUT013,850.0606313851767
FDA56,OUT017,2100.682555182296
FDB09,OUT013,2037.1439408277813
NCO26,OUT027,3296.7394616762012
FDQ49,OUT018,2266.7994560137113
FDI52,OUT027,3389.2688307596463
FDZ44,OUT027,3343.094083946912
FDZ09,OUT018,2326.231723435441
FDY03,OUT049,1987.7488958584959
NCG42,OUT017,2161.386394321772
DRI13,OUT027,4803.774718889858
FDQ32,OUT013,2111.8934924948962
FDW16,OUT035,1709.6640867186131
FDU27,OUT046,862.5169781751512
FDR28,OUT010,754.0430750229249
FDQ49,OUT010,675.8180454778959
FDS37,OUT046,1890.9385509839606
FDW26,OUT018,3200.622803859784
FDX12,OUT018,3504.045408519437
NCP06,OUT013,2415.612028633129
FDW45,OUT010,447.8363930799343
NCN30,OUT049,1654.0620828130045
FDN24,OUT049,1043.5134498189273
NCL41,OUT027,2055.9174742583064
FDR02,OUT019,-54.093384770563375
FDD09,OUT010,967.8574317145168
FDS33,OUT010,-346.76455580313404
FDU22,OUT045,1860.855043492264
FDI53,OUT013,2622.464713721364
DRH01,OUT049,2840.7666802083463
FDX32,OUT013,2344.996605877653
NCP30,OUT018,465.9369494751368
FDB60,OUT045,3021.096548465805
FDB14,OUT049,1675.5162447074813
NCP02,OUT035,1149.7455628314444
FDJ10,OUT017,2373.4569262893046
FDG34,OUT046,1841.637516560064
NCB18,OUT017,1552.1957515816803
FDM16,OUT049,1411.3794007797683
FDW25,OUT018,1154.0688502612834
FDB35,OUT010,-315.48962706005295
DRN11,OUT013,2267.933005129764
FDF41,OUT019,1947.987430247592
FDH16,OUT045,1414.617239084283
NCQ50,OUT018,3011.158455072758
DRH23,OUT018,693.1737780348178
DRJ37,OUT013,2424.4122096420288
DRJ24,OUT027,4296.009560386767
FDY16,OUT035,3040.599045522417
FDQ27,OUT045,1700.2497105442098
FDZ33,OUT045,2286.289807724067
FDF29,OUT045,2103.8001747516546
FDA08,OUT049,2721.8133161172827
FDG31,OUT046,1128.8016682174045
FDE34,OUT019,1066.1782164240938
NCR30,OUT027,2652.6205167334833
FDV33,OUT035,4177.02995620087
DRZ24,OUT018,1650.8781180138928
NCL54,OUT035,2810.9084952995127
FDR12,OUT049,2884.0703004971742
NCC54,OUT046,3712.6239174467732
DRN59,OUT013,856.5306678035043
FDX50,OUT019,-66.28745875590687
FDV31,OUT027,4213.840782339437
NCA29,OUT027,4129.577040338583
FDW60,OUT049,2934.901547417036
FDX08,OUT017,2986.1518446559994
DRD49,OUT013,3647.374343869552
FDD33,OUT046,3555.0671501116
FDW35,OUT013,844.8717689614423
FDJ36,OUT017,1815.9681130044444
FDV51,OUT035,2783.376980343839
FDW36,OUT046,1741.8530530039177
FDH35,OUT046,2602.931127869029
NCS30,OUT027,3484.6330032503424
FDN49,OUT017,859.3003793390058
FDL08,OUT018,3530.8929007833335
FDI09,OUT013,3765.984162814071
FDP19,OUT018,1768.5480967437916
FDU21,OUT010,-1183.3534365909263
NCP41,OUT045,1689.4040913301553
FDY10,OUT013,1877.8005249683358
FDP12,OUT018,478.84897447268787
NCN26,OUT049,1948.3575469485822
FDK44,OUT013,2764.771677680725
FDC28,OUT049,1868.4987103530798
FDJ41,OUT027,5506.050096036326
NCT29,OUT035,2111.7929355963997
NCH42,OUT019,1669.186796617558
FDU60,OUT018,2410.6135818300886
FDS02,OUT045,2964.840058355561
FDC51,OUT046,2031.5327257508193
FDU03,OUT013,2933.9809439421965
FDX39,OUT045,3286.618884397507
NCY05,OUT010,-1195.9289058120794
NCL06,OUT027,5411.16884958652
FDD32,OUT035,1536.4190736003252
NCN41,OUT045,1903.4514812666114
NCX53,OUT049,2341.720814018878
FDU57,OUT019,550.9262798622578
FDQ23,OUT046,1713.9832958596735
FDQ52,OUT045,3779.616114711611
FDC14,OUT045,744.9841200615299
FDY09,OUT035,2937.1009963597953
FDQ28,OUT045,2462.278552477765
FDV25,OUT046,3431.9737349310535
FDJ07,OUT035,2034.7412984966911
DRB25,OUT049,1819.8641992989774
FDK52,OUT019,1607.8088129441214
FDY52,OUT027,2530.96184999585
FDB28,OUT046,3083.838935565286
FDT36,OUT035,812.7085649432763
FDV25,OUT017,3553.7106319534228
NCN07,OUT027,3508.5353656325065
FDC57,OUT017,3179.768883624616
FDQ03,OUT018,3433.7820224867087
FDU23,OUT017,2745.5930535227862
NCX41,OUT035,3435.254853927271
NCD06,OUT035,963.67731061887
FDW08,OUT045,1645.1142304593254
NCU29,OUT017,2402.084753880661
NCE06,OUT013,2555.530508592239
FDV52,OUT010,42.809050393226244
FDB02,OUT017,2927.906557747108
NCR18,OUT045,718.6040403882187
FDK16,OUT049,1648.3596959752854
NCQ29,OUT010,2064.3033912363962
FDZ01,OUT019,-95.49243015079412
FDW27,OUT035,2643.0768285536883
FDD17,OUT018,3430.4553329879495
FDW39,OUT013,2836.6131923241837
DRH59,OUT045,1149.4180822161848
FDS52,OUT013,1730.6869540480996
FDU40,OUT027,4497.142306891739
NCF54,OUT013,2756.8648695112524
FDH46,OUT045,1674.6360055829625
NCP14,OUT049,1761.9097256465284
FDH50,OUT049,3026.837725958727
DRF15,OUT010,544.9587757178243
FDV27,OUT027,2940.768290577669
NCJ06,OUT049,2034.2001682741043
FDN02,OUT018,2942.875405644472
FDQ51,OUT049,983.5764502325436
FDQ07,OUT017,3602.22521165705
FDS45,OUT049,1880.6478637573023
NCJ06,OUT045,1885.124090993075
FDD36,OUT035,2057.764724229509
FDY25,OUT045,2799.9806429989394
FDU52,OUT046,2448.9267790765816
DRK47,OUT017,3606.0765457987936
NCL30,OUT017,2140.174481180972
