Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDO49,OUT013,713.858654545455
FDL04,OUT019,219.21852093023264
DRM48,OUT035,583.8145788617884
FDR16,OUT013,3454.0625591549274
NCC19,OUT018,2893.8398258992806
NCE42,OUT045,3945.4325672131163
FDY24,OUT017,935.0323883040938
FDH19,OUT049,2778.5893175257734
FDJ46,OUT013,2552.005235185186
FDN45,OUT010,584.7577647727273
FDY08,OUT035,2142.743570940171
FDZ37,OUT035,1435.9121343749996
NCT30,OUT045,798.2176035398231
DRY23,OUT018,507.0464036697249
NCZ30,OUT018,1752.2524399999998
FDC44,OUT018,1752.2524399999998
FDB45,OUT035,1573.070625806451
FDY04,OUT013,2644.4778427083343
FDM27,OUT046,3053.099877777778
FDZ43,OUT017,4340.21835841584
FDT39,OUT019,346.8972837209303
NCC06,OUT019,281.4820818181818
FDL15,OUT027,4117.317712631577
FDL57,OUT017,4034.300306896551
FDU08,OUT046,1573.070625806451
FDK40,OUT017,4433.304032653061
FDQ12,OUT010,584.7577647727273
FDS48,OUT017,3053.099877777778
FDP09,OUT045,3643.5197259842503
FDW21,OUT049,1461.8437959999999
FDY25,OUT035,3384.1080642424226
DRE13,OUT017,1458.4550080536915
FDV43,OUT019,92.67548155339807
FDD22,OUT045,1649.2997860000003
FDM46,OUT019,219.21852093023264
NCO30,OUT010,482.6995426229505
FDM25,OUT046,2778.5893175257734
NCN41,OUT049,1987.2510486486476
FDU24,OUT045,1435.9121343749996
FDZ50,OUT046,3384.1080642424226
FDP45,OUT013,4034.300306896551
NCM54,OUT045,1827.8328454545451
FDW10,OUT019,425.93559145299145
FDP20,OUT017,1987.2510486486476
FDK32,OUT046,3053.099877777778
FDN52,OUT049,1202.6567333333326
FDM58,OUT045,1879.2570116129025
FDZ46,OUT027,3242.062071532847
NCA18,OUT018,1752.2524399999998
FDD35,OUT046,2243.6695967213113
NCK31,OUT035,713.858654545455
FDI40,OUT027,2517.8820884848487
FDT50,OUT019,219.21852093023264
NCT06,OUT046,3053.099877777778
FDT31,OUT035,2752.9709346534655
FDT45,OUT049,796.6402682539682
FDT13,OUT045,2939.3484761904747
FDO50,OUT045,1284.7897668711657
NCU18,OUT010,281.4820818181818
NCR54,OUT049,3130.004904950496
NCO18,OUT018,2778.5893175257734
FDU09,OUT045,935.0323883040938
FDT13,OUT018,2893.8398258992806
FDE09,OUT046,1649.2997860000003
NCK53,OUT019,219.21852093023264
FDG45,OUT049,3454.0625591549274
DRH15,OUT035,677.1027476190472
FDO21,OUT019,584.7577647727273
FDD14,OUT027,5329.314724444444
FDC09,OUT046,1682.2122382352936
FDH45,OUT027,1378.2631852760735
FDV32,OUT046,1103.1862133333332
FDG12,OUT035,2243.6695967213113
FDS32,OUT013,2309.2007980000003
NCL55,OUT018,3327.9525829268296
DRE01,OUT035,3737.295775182481
DRE15,OUT049,1202.6567333333326
NCL42,OUT045,4340.21835841584
FDP31,OUT013,1103.1862133333332
FDN33,OUT018,1202.6567333333326
FDZ59,OUT046,2503.501336448598
FDE45,OUT010,425.93559145299145
FDJ07,OUT013,1922.149381714286
FDQ45,OUT018,2752.9709346534655
FDM33,OUT027,5329.314724444444
FDO15,OUT010,165.9185816513761
FDM46,OUT013,1458.4550080536915
FDR03,OUT045,3945.4325672131163
FDY49,OUT018,2232.8470218487396
FDQ60,OUT045,1827.8328454545451
FDW10,OUT049,3259.5620849056622
FDO51,OUT049,677.1027476190472
FDJ40,OUT018,1372.6884907407411
FDS20,OUT018,3384.1080642424226
FDU45,OUT013,1922.149381714286
FDV02,OUT035,2644.4778427083343
FDN09,OUT046,3945.4325672131163
NCM55,OUT027,5329.314724444444
FDN23,OUT018,2232.8470218487396
FDY31,OUT010,346.8972837209303
FDW03,OUT010,219.21852093023264
FDD14,OUT046,3384.1080642424226
FDV23,OUT017,2142.743570940171
DRI03,OUT045,2552.005235185186
FDN13,OUT035,1573.070625806451
FDF45,OUT027,1378.2631852760735
FDU46,OUT035,1435.9121343749996
FDB57,OUT049,3643.5197259842503
FDV12,OUT049,1879.2570116129025
FDQ58,OUT013,2649.1102324324333
NCA18,OUT017,1922.149381714286
FDH52,OUT049,796.6402682539682
FDM24,OUT018,2232.8470218487396
NCP43,OUT027,5329.314724444444
NCO18,OUT019,425.93559145299145
FDM32,OUT017,1284.7897668711657
NCL07,OUT017,583.8145788617884
FDK03,OUT013,4034.300306896551
FDP59,OUT017,1879.2570116129025
FDQ24,OUT049,4433.304032653061
FDQ16,OUT018,1372.6884907407411
FDU44,OUT013,2644.4778427083343
FDH28,OUT010,92.67548155339807
FDV28,OUT019,92.67548155339807
FDM22,OUT045,935.0323883040938
FDR56,OUT046,3130.004904950496
FDV39,OUT049,2752.9709346534655
FDU37,OUT019,165.9185816513761
FDQ11,OUT010,584.7577647727273
FDX02,OUT045,4340.21835841584
NCS42,OUT018,1202.6567333333326
FDY57,OUT027,2517.8820884848487
FDB21,OUT049,3454.0625591549274
FDE28,OUT017,3737.295775182481
FDQ55,OUT017,1922.149381714286
FDA48,OUT049,3454.0625591549274
FDZ19,OUT045,2778.5893175257734
NCC43,OUT045,4034.300306896551
NCV18,OUT046,1458.4550080536915
NCA42,OUT018,2232.8470218487396
FDY45,OUT046,4433.304032653061
NCC30,OUT045,2778.5893175257734
FDM57,OUT013,1458.4550080536915
FDL09,OUT010,425.93559145299145
FDB09,OUT027,3242.062071532847
FDT44,OUT035,2142.743570940171
NCT06,OUT027,4117.317712631577
FDX26,OUT049,3384.1080642424226
FDK32,OUT013,3053.099877777778
DRA12,OUT046,2309.2007980000003
FDO46,OUT010,482.6995426229505
FDE52,OUT013,1435.9121343749996
NCH42,OUT045,3643.5197259842503
FDV08,OUT035,677.1027476190472
FDB47,OUT018,3327.9525829268296
FDC28,OUT010,281.4820818181818
FDD22,OUT046,1922.149381714286
FDS07,OUT027,3242.062071532847
DRI13,OUT045,3945.4325672131163
FDG32,OUT018,3327.9525829268296
FDU14,OUT017,4433.304032653061
FDD28,OUT019,165.9185816513761
NCP41,OUT017,1682.2122382352936
FDS08,OUT049,2778.5893175257734
FDX47,OUT045,2286.413267368421
FDC53,OUT019,219.21852093023264
FDQ19,OUT035,3945.4325672131163
FDL14,OUT045,2286.413267368421
FDM33,OUT019,584.7577647727273
FDA51,OUT045,1827.8328454545451
FDZ27,OUT018,713.858654545455
FDT04,OUT046,677.1027476190472
DRC13,OUT049,2243.6695967213113
FDR16,OUT027,5329.314724444444
FDQ03,OUT027,6280.890879999999
FDE38,OUT035,2286.413267368421
DRH23,OUT027,1378.2631852760735
FDT11,OUT019,482.6995426229505
FDD09,OUT035,2552.005235185186
FDR40,OUT045,1435.9121343749996
FDX07,OUT017,3384.1080642424226
FDR07,OUT035,1573.070625806451
FDA51,OUT017,1922.149381714286
FDT59,OUT019,584.7577647727273
FDF20,OUT017,3130.004904950496
FDR13,OUT045,1827.8328454545451
FDY26,OUT049,3945.4325672131163
FDW04,OUT017,1987.2510486486476
FDK52,OUT017,3737.295775182481
FDN60,OUT049,2644.4778427083343
FDM09,OUT019,425.93559145299145
FDP46,OUT049,1202.6567333333326
FDB50,OUT019,165.9185816513761
NCQ29,OUT049,4034.300306896551
FDP16,OUT027,6280.890879999999
FDX33,OUT018,2232.8470218487396
FDP07,OUT010,482.6995426229505
FDN22,OUT046,4034.300306896551
FDF39,OUT049,4034.300306896551
FDS21,OUT017,935.0323883040938
NCM42,OUT013,1682.2122382352936
FDK50,OUT019,425.93559145299145
DRF13,OUT027,4117.317712631577
FDH35,OUT018,2232.8470218487396
FDP60,OUT018,1372.6884907407411
DRJ49,OUT027,3242.062071532847
NCT42,OUT019,346.8972837209303
FDE38,OUT049,2286.413267368421
FDI04,OUT049,3130.004904950496
NCH54,OUT045,2644.4778427083343
FDT56,OUT049,796.6402682539682
DRD15,OUT018,3327.9525829268296
FDV58,OUT013,2893.8398258992806
FDP21,OUT049,3391.5912527272726
FDH05,OUT013,3454.0625591549274
FDR10,OUT027,4117.317712631577
NCP06,OUT045,2453.747700699301
FDF33,OUT049,1649.2997860000003
DRK37,OUT013,2893.8398258992806
DRH49,OUT045,1284.7897668711657
FDT58,OUT013,2286.413267368421
FDD41,OUT018,1372.6884907407411
FDP40,OUT018,1372.6884907407411
FDM51,OUT027,2517.8820884848487
FDO45,OUT010,219.21852093023264
FDW33,OUT010,219.21852093023264
FDY24,OUT045,935.0323883040938
FDB10,OUT010,584.7577647727273
FDM40,OUT035,2309.2007980000003
NCI06,OUT017,3384.1080642424226
FDW12,OUT019,346.8972837209303
FDX48,OUT027,4117.317712631577
NCW05,OUT027,2517.8820884848487
FDX27,OUT017,1461.8437959999999
DRM37,OUT045,3130.004904950496
FDA38,OUT045,3643.5197259842503
FDR36,OUT046,677.1027476190472
FDZ45,OUT046,3130.004904950496
FDG05,OUT017,2286.413267368421
FDK28,OUT013,4433.304032653061
FDV47,OUT045,1284.7897668711657
FDN21,OUT045,2453.747700699301
FDP20,OUT027,3242.062071532847
FDI35,OUT045,3384.1080642424226
DRY23,OUT013,507.0464036697249
FDA56,OUT017,2243.6695967213113
FDB09,OUT013,1987.2510486486476
NCO26,OUT027,3242.062071532847
FDQ49,OUT018,2232.8470218487396
FDI52,OUT027,3242.062071532847
FDZ44,OUT027,3242.062071532847
FDZ09,OUT018,2232.8470218487396
FDY03,OUT049,1922.149381714286
NCG42,OUT017,1987.2510486486476
DRI13,OUT027,5329.314724444444
FDQ32,OUT013,1987.2510486486476
FDW16,OUT035,1458.4550080536915
FDU27,OUT046,798.2176035398231
FDR28,OUT010,425.93559145299145
FDQ49,OUT010,346.8972837209303
FDS37,OUT046,1922.149381714286
FDW26,OUT018,3327.9525829268296
FDX12,OUT018,3327.9525829268296
NCP06,OUT013,2453.747700699301
FDW45,OUT010,346.8972837209303
NCN30,OUT049,1682.2122382352936
FDN24,OUT049,796.6402682539682
NCL41,OUT027,1378.2631852760735
FDR02,OUT019,281.4820818181818
FDD09,OUT010,425.93559145299145
FDS33,OUT010,219.21852093023264
FDU22,OUT045,1827.8328454545451
FDI53,OUT013,2503.501336448598
DRH01,OUT049,2778.5893175257734
FDX32,OUT013,2309.2007980000003
NCP30,OUT018,507.0464036697249
FDB60,OUT045,3391.5912527272726
FDB14,OUT049,1202.6567333333326
NCP02,OUT035,935.0323883040938
FDJ10,OUT017,2309.2007980000003
FDG34,OUT046,1682.2122382352936
NCB18,OUT017,1458.4550080536915
FDM16,OUT049,1103.1862133333332
FDW25,OUT018,1202.6567333333326
FDB35,OUT010,219.21852093023264
DRN11,OUT013,2309.2007980000003
FDF41,OUT019,584.7577647727273
FDH16,OUT045,1435.9121343749996
NCQ50,OUT018,3327.9525829268296
DRH23,OUT018,796.6402682539682
DRJ37,OUT013,2286.413267368421
DRJ24,OUT027,5329.314724444444
FDY16,OUT035,3384.1080642424226
FDQ27,OUT045,1879.2570116129025
FDZ33,OUT045,2503.501336448598
FDF29,OUT045,1827.8328454545451
FDA08,OUT049,2286.413267368421
FDG31,OUT046,1103.1862133333332
FDE34,OUT019,482.6995426229505
NCR30,OUT027,1378.2631852760735
FDV33,OUT035,4034.300306896551
DRZ24,OUT018,1752.2524399999998
NCL54,OUT035,2552.005235185186
FDR12,OUT049,2778.5893175257734
NCC54,OUT046,3454.0625591549274
DRN59,OUT013,798.2176035398231
FDX50,OUT019,281.4820818181818
FDV31,OUT027,5329.314724444444
NCA29,OUT027,4117.317712631577
FDW60,OUT049,3259.5620849056622
FDX08,OUT017,3384.1080642424226
DRD49,OUT013,3454.0625591549274
FDD33,OUT046,3454.0625591549274
FDW35,OUT013,507.0464036697249
FDJ36,OUT017,1879.2570116129025
FDV51,OUT035,2644.4778427083343
FDW36,OUT046,1649.2997860000003
FDH35,OUT046,2453.747700699301
NCS30,OUT027,3242.062071532847
FDN49,OUT017,677.1027476190472
FDL08,OUT018,3327.9525829268296
FDI09,OUT013,3454.0625591549274
FDP19,OUT018,1752.2524399999998
FDU21,OUT010,92.67548155339807
NCP41,OUT045,1682.2122382352936
FDY10,OUT013,1922.149381714286
FDP12,OUT018,507.0464036697249
NCN26,OUT049,1922.149381714286
FDK44,OUT013,3259.5620849056622
FDC28,OUT049,1461.8437959999999
FDJ41,OUT027,6280.890879999999
NCT29,OUT035,1987.2510486486476
NCH42,OUT019,584.7577647727273
FDU60,OUT018,2232.8470218487396
FDS02,OUT045,3391.5912527272726
FDC51,OUT046,2243.6695967213113
FDU03,OUT013,3384.1080642424226
FDX39,OUT045,4340.21835841584
NCY05,OUT010,92.67548155339807
NCL06,OUT027,6280.890879999999
FDD32,OUT035,1284.7897668711657
NCN41,OUT045,1827.8328454545451
NCX53,OUT049,2309.2007980000003
FDU57,OUT019,346.8972837209303
FDQ23,OUT046,1573.070625806451
FDQ52,OUT045,4433.304032653061
FDC14,OUT045,677.1027476190472
FDY09,OUT035,2778.5893175257734
FDQ28,OUT045,2644.4778427083343
FDV25,OUT046,4340.21835841584
FDJ07,OUT035,1922.149381714286
DRB25,OUT049,1573.070625806451
FDK52,OUT019,584.7577647727273
FDY52,OUT027,1378.2631852760735
FDB28,OUT046,3391.5912527272726
FDT36,OUT035,583.8145788617884
FDV25,OUT017,4340.21835841584
NCN07,OUT027,3242.062071532847
FDC57,OUT017,2939.3484761904747
FDQ03,OUT018,3327.9525829268296
FDU23,OUT017,3053.099877777778
NCX41,OUT035,3945.4325672131163
NCD06,OUT035,798.2176035398231
FDW08,OUT045,1461.8437959999999
NCU29,OUT017,2649.1102324324333
NCE06,OUT013,2503.501336448598
FDV52,OUT010,281.4820818181818
FDB02,OUT017,3259.5620849056622
NCR18,OUT045,677.1027476190472
FDK16,OUT049,1573.070625806451
NCQ29,OUT010,584.7577647727273
FDZ01,OUT019,219.21852093023264
FDW27,OUT035,2503.501336448598
FDD17,OUT018,3327.9525829268296
FDW39,OUT013,2552.005235185186
DRH59,OUT045,1103.1862133333332
FDS52,OUT013,1573.070625806451
FDU40,OUT027,5329.314724444444
NCF54,OUT013,2778.5893175257734
FDH46,OUT045,1682.2122382352936
NCP14,OUT049,1879.2570116129025
FDH50,OUT049,3384.1080642424226
DRF15,OUT010,346.8972837209303
FDV27,OUT027,2517.8820884848487
NCJ06,OUT049,2243.6695967213113
FDN02,OUT018,3327.9525829268296
FDQ51,OUT049,798.2176035398231
FDQ07,OUT017,3737.295775182481
FDS45,OUT049,1682.2122382352936
NCJ06,OUT045,1827.8328454545451
FDD36,OUT035,1922.149381714286
FDY25,OUT045,3384.1080642424226
FDU52,OUT046,2286.413267368421
DRK47,OUT017,3737.295775182481
NCL30,OUT017,1987.2510486486476
FDN22,OUT035,4034.300306896551
NCF30,OUT027,3242.062071532847
FDK03,OUT035,4034.300306896551
FDT45,OUT017,935.0323883040938
NCC54,OUT027,6280.890879999999
